image_id,captions,LongDesc
336579,"['The view of a traffic light through a car windshield.', 'Traffic and street lights against a pale blue sky', 'A stop light with a blue and white sky as the background.', 'Two red stoplights that are attached to a pole.', 'A red stoplight with a street light above it.']","The big red stoplight shines bright in the sky. It is on a tall pole, and it tells cars when to stop. The sky is a soft blue, like a big blanket. There are two red lights, and they look like shiny apples. Above the red light, there is a street light that helps people see at night. Cars are waiting patiently, and everything feels calm and safe. It’s a busy place, but the lights help everyone know what to do!"
92749,"['A scene from the zoo with giraffes in an enclosure', 'Some giraffes walk and sit among trees and water.', 'A giraffe habitat in a zoo with a small pond ', 'Some giraffes are standing around in the grass.', 'A group of giraffes standing in a grassy area next to a pond.']","At the zoo, there are tall giraffes with long necks. They walk slowly and sometimes sit under the trees. There is a small pond where they can drink water. The grass is green, and the giraffes like to stand there, munching on the leaves. Some of them look at each other, and it’s fun to watch them. The whole place feels happy and full of life!"
383389,"['A multi colored bus with people loading it', 'The dodger stadium express bus with people boarding', 'A bus parked at a bus stop in a city with tall buildings.', 'PEOPLE BOARDING A BUS PARKED ON A STREET.', 'People getting onto a stadium bus on a sunny day']","There is a big, colorful bus waiting on the street. People are smiling and getting on the bus, ready for a fun day. The bus is called the Dodger Stadium Express, and it looks very happy with all its bright colors. Tall buildings stand around it, making the bus look even more special. The sun is shining, and everyone is excited to go to the stadium. It feels like a big adventure is about to start!"
224118,"['Two bicyclists sitting on a bench with a forest background.', 'A couple of mountain bikers sitting on a bench in front of a forest.', 'a man and woman sitting on a bench', 'A couple is sitting on a bench overlooking a mountainside.', 'A couple of people sitting on a park bench next to some bicycles.']","In a big green forest, there are two people sitting on a wooden bench. They are a man and a woman, and they look happy. Next to them, there are two shiny bicycles resting on the ground. The trees around them are tall and full of leaves, making a nice shade. The couple is looking at the pretty mountains far away. It feels like a perfect day to ride bikes and explore the forest!"
59393,"['a couple of sheep walking across a grass covered field.', 'Two sheep play in the middle of a rocky slope.  ', 'Some sheep climb on a rocky and grassy hill.', 'Two sheep walking down a grass and rocky hill.', 'Two sheep running down a grassy and rocky hill. ']","In a big green field, some fluffy sheep are walking together. They have soft wool and look very happy. On a rocky hill, two sheep are playing and jumping around. They climb up and down the hill, having so much fun! Some sheep run fast down the grassy slope, their little legs moving quickly. It’s a joyful day for the sheep as they explore and play in their beautiful home!"
365618,"['Roadway intersections in urban area near waterway with bridge.', 'A car that is driving on the road.', 'A compact car stopped at a suburban intersection.', 'A car is stopped at a ramp leading to a highway.', 'A single car on a roadway merging with a highway.']","In a busy city, there are roads that meet like friends. A shiny car zooms by, making a whoosh sound. Sometimes, cars have to stop at special places where roads cross. One little car waits patiently at a corner, looking around. There’s a big ramp that goes up to a fast highway, and it’s exciting to see cars merging together. The water sparkles nearby, and a bridge stands tall, connecting the two sides. It feels like a fun adventure!"
514248,"['A toy horse is sitting on a sidewalk next a fire hydrant.', 'A small toy horse is standing on the side of the street.', 'A SMALL TOY HORSE ON THE SIDE WALK', 'little toy horse on the sidewalk beside a yellow fire hydrant', 'A mini horse figurine sitting on the sidewalk facing the street.']","There is a tiny toy horse on the sidewalk. It is very small and looks so cute! The horse is standing right next to a bright yellow fire hydrant. The sun shines on it, making it sparkle a little. It seems like the horse is waiting for a friend to come and play. I wonder if it dreams of running in a big field with other horses!"
148785,"['A young boy with a downed kite on a string', 'A young boy looks at his kite in the grass.', 'a child standing in a street near a fire hydrant ', 'A child plays with a fallen kite next to a yellow fire hydrant.', 'a young boy holding a remote and standing next to a firehydrant']","There is a boy who has a kite that fell down. The kite is lying in the soft green grass. The boy looks at his kite with big, curious eyes. Next to him, there is a bright yellow fire hydrant that stands tall. He plays with the kite and smiles. In his hand, he holds a remote, like magic! The boy dreams of flying his kite high in the sky again."
18485,"['A wooden bench sitting on a lush green park.', 'A park bench faces in the direction of rolling hills.', 'A wooden park bench overlooking a grassy cemetery', 'Black and brown park bench overlooking a tree covered hill. ', 'A bench looks peaceful in a mountain cemetary.']","In a big, green park, there is a wooden bench. It sits quietly, looking at the soft, rolling hills far away. The grass is bright and fluffy all around. Behind the bench, there is a special place where people remember their loved ones. The trees on the hill are tall and full of leaves, making it feel calm and nice. Sitting on the bench feels like a cozy hug from nature!"
46144,"['An worn out rainbow colored park bench seat', 'A slatted park bench that appears to be painted with the colors of the rainbow in the sun and shade.', 'A bench in a park with the back slats painted in rainbow colors.', 'A wooden bench on a pavement in the city', 'The bench is painted brightly with rainbow colors.']","In the park, there is a special bench that looks like a rainbow! It has bright colors that shine in the sun and hide in the shade. The bench is made of wood and has slats that are painted in all the colors of the rainbow. I can sit on it and feel happy, like I’m sitting on a piece of magic. It’s a nice place to rest and watch the trees and flowers. I wonder if the bench has stories to tell!"
239492,"['A man sitting at a bus stop on a green bench', 'An orange and silver bus stopped at a bus top.', 'A person on a bench and a large bus.', 'A man sitting on a bench waiting to get a ride from a bus. ', 'The man is waiting in the bus and he looks sleep.']","There is a man sitting on a green bench at a bus stop. He looks a little sleepy, like he might take a nap. A big orange and silver bus has just stopped in front of him. The bus is shiny and bright, and it makes a loud noise when it arrives. The man is waiting for the bus to take him somewhere fun. I wonder where he is going!"
401907,"['A silver and green fire hydrant next to rows of flowers.', 'A ugly fire hydrant surrounded by colorful flowers.', 'very nice flowers of different colors in avases', 'a close up of a fire hydrant near many flowers', 'A fire hydrant is surrounded by colorful flowers.']","There is a shiny silver and green fire hydrant standing tall next to lots of pretty flowers. The flowers are bright and colorful, like a rainbow! Some flowers are red, some are yellow, and some are purple. They are all around the fire hydrant, making it look a little funny. The hydrant is not very pretty, but the flowers make it happy. It’s like a party of colors in the garden!"
71752,"['Two buses driving by people in a city.', 'a group of people standing by the side of the road waiting for a bus to pull up ', 'Many people wait alongside the road used by two buses.', 'A crowd of people with a boy directing a bus on a street.', 'The large crowd of people stand on a sidewalk.']","In a busy city, two big buses zoom by, making a whooshing sound. People stand on the sidewalk, waiting for their turn to hop on a bus. Some look excited, and others seem a little tired. A boy waves his arms, helping the bus drivers know where to go. The crowd is big, and everyone is chatting and laughing. It feels like a fun adventure waiting for the bus to take them somewhere special!"
469803,"['A red white and blue fire hydrant on the sidewalk.', 'a red white and blue fire hydrant at the curb', 'A red, white and blue fire hydrant sitting on the side of a road.', 'This fire hydrant is painted three different colors.', 'a fire hydrant on the corner of a city street']","There is a big fire hydrant on the sidewalk. It is painted red, white, and blue, like a flag! The fire hydrant stands tall at the corner of the street. It looks so bright and happy. I wonder if it helps the fire trucks when they come to put out fires. It makes the street look colorful and fun! I like to imagine it is a superhero waiting to help."
163112,"['Man sitting outside in a blue coat about to stand up from lawn bench.', 'A man sits outside a building at night.', 'A big guy posing next to a building.', 'a person sitting on a bench outdoors at night', 'A man in a black coat sitting on a bench at night.']","There is a man sitting on a bench outside. He is wearing a blue coat and looks ready to stand up. The night sky is dark, and the building behind him is big and tall. The man seems happy and is smiling. It feels like he is waiting for something fun to happen. The night is quiet, and the stars are twinkling above him. It’s a nice time to be outside!"
178435,"['A mother sheep feeding her baby on a lush green field.', 'Two sheep have the number fourteen on them.', 'A lamb drinks milk from its mother ewe.', 'Someone has spray painted the number 14 on both of those sheep.', ""A lamb is feeding from it's mother in the grass.""]","In a big, soft green field, a fluffy mother sheep is giving her baby lamb some yummy milk. The little lamb is so happy and drinks carefully. I see two sheep with a big number fourteen painted on their wool! It looks funny and bright. The grass is nice and tickly under my feet. The mother sheep loves her baby very much, and they are together in the warm sun. It feels like a happy place!"
534336,"['A flock of sheep walking down a road with a man and young girl. ', 'Man herding sheep down a street with a child in front of the herd', 'A small child and an adult lead a large group of sheep down the road. ', 'A man and a little girl walking with a herd of goats down a road through scrubland', 'A flock of sheep is led down a rural road']","There are many fluffy sheep walking down a long road. A man and a little girl are with them. The sheep are white and soft, and they make funny sounds. The girl is in front, smiling and looking back at the sheep. The man is guiding them gently. They walk through green bushes and tall grass. It feels like a big adventure with all the sheep!"
550422,"['A flock of sheep are grazing in their pasture.', 'A group of sheep stands around grazing in a field', 'Some beige and black sheep are grazing in the grass.', 'Sheep grazing in a grassy plains land area', 'Four white sheep are grazing in a field.']","In a big, green field, there are many fluffy sheep. They are munching on the soft grass, making it look like a yummy salad. Some sheep are white, and others are beige and black, like little clouds on the ground. They stand together, chatting and nibbling. The sun shines down, making the grass sparkle. It feels peaceful and happy with all the sheep enjoying their tasty lunch!"
397403,"['a bird standing on a tree limb next to its nest', 'A bird with a large crest standing on a branch ', 'There is a bird sitting on its nest', 'A bird perched on top of a wooden tree branch.', 'A bird preening its feathers in a nest']","In a tall green tree, a bird is standing on a strong limb. It has a big, fluffy crest that looks funny and proud. This bird is near its cozy nest, where it keeps its little eggs safe. Sometimes, it sits nice and still, watching around. Other times, it keeps its pretty feathers clean and shiny. The tree is its happy home, and the bird loves to enjoy the sun and the fresh air!"
191296,"['A small red fire hydrant in grassy field.', 'A water faucet in a tall set of grass.', 'An old metal water hydrant in a weedy field.', 'A faucet in the ground surrounded by grass. ', 'There is a fire hydrant sitting in the grass.']","In a big green field, there is a small red fire hydrant. It stands tall like a little guard watching over the grass. Nearby, a shiny water faucet peeks out from the tall grass, like it wants to play hide and seek. The old metal hydrant looks a bit rusty, but it still has a brave look. All around, the grass is soft and tickles my toes. It feels like a secret place where water can come out and make everything happy!"
467484,"['A red fire hydrant with two red poles beside it.', 'A red fire hydrant with two red buffer poles.', 'a red fire hydrant is between a couple of poles', 'A red fire hydrant with a black top in between two metal pillars on a side walk. ', 'A red fire hydrant with two red poles on each side of it. ']","On a busy sidewalk, there is a bright red fire hydrant. It has a shiny black top that looks really cool. On both sides, there are two tall red poles standing like playful friends. They keep the hydrant safe and make it look even more special. The hydrant is waiting to help, and it makes me think of brave firefighters. I wonder what stories it could tell if it spoke!"
53450,"['A bus that is sitting on a sidewalk.', 'A blue double decker bus parked in front of a tall building.', 'A double-decker bus in the parking lot of a grand hotel with a palm-lined entrance.', 'a blue double decked bus passing by some trees', 'There is a double decker bus near a line of palms.']","There is a big blue bus that has two floors! It is sitting on the sidewalk in front of a tall, shiny building. The bus looks so cool by a fancy hotel where tall palm trees stand! The hotel has a pretty path with palms waving in the breeze. Sometimes, the bus drives past big green trees, and it feels like a fun adventure. I wonder where the bus will go next!"
401040,"['A baby giraffe standing next to an adult giraffe.', 'Two giraffes are in a cage drinking from the fountain.', 'two  small and big giraffes looking outside through a door', 'An adult giraffe and a baby giraffe caged in. ', 'A couple of giraffes are standing in a pin']","In a sunny place, I see a baby giraffe standing with a big giraffe. They both have long necks that reach high. The baby giraffe is curious and peeks through a door. I can see two giraffes drinking water from a fountain. They look happy and silly! The big giraffe guides the little one, showing them around the cage. I wish I could run and play with them in a big open field!"
125829,"['A blue bike parked next to a red fire hydrant.', 'A bike next to a rail and a fire hydrant. ', 'A bicycle is parked next to a fire hydrant.', 'The bike is chained up and parked next to the fire hydrant. ', 'A blue bicycle parked next to a fire hydrant.']","There is a shiny blue bike standing next to a bright red fire hydrant. The bike looks so cool with its shiny wheels and comfy seat. It is locked up with a chain, so it won’t go anywhere. The fire hydrant is like a big red mushroom, ready to help if there’s a fire. I wonder who rides the bike and where they go. Maybe they ride fast like the wind!"
528731,"['A fire hydrant sitting on the side of the road.', 'A red and white fire hydrant is the focus of this picture.', 'A fire hydrant on the sidewalk is next to a window.', 'A red and white fire hydrant is shown on the side walk.', 'A sidewalk area that has a red and white fire hydrant on the sidewalk, in front of a brick building.']","There is a bright red and white fire hydrant standing tall on the sidewalk. It looks like a little tower waiting for something exciting to happen. The hydrant is next to a big window of a brick building, watching the world go by. It feels like it has a special job to do, like a superhero for the fire trucks. I wonder if it dreams of helping people and keeping them safe. The sidewalk is its home, and it stands proud every day!"
199389,"['A fire hydrant painted so that it has a face on it.', 'a green black white yellow red fire hydrant', 'A fire hydrant painted to resemble a nut cracker figure.', 'A fire hydrant painted to look like a soldier.', 'Fire hydrant decorated as a smiling costumed figure. ']","There is a funny fire hydrant on the street! It has a big smile and looks like a nutcracker. The colors are bright, with green, black, white, yellow, and red. It even looks like a soldier in a costume! I think it wants to play and make everyone happy. Every time I see it, I smile back because it looks so silly and fun!"
476754,"['a pole that has a sign attached to it', 'a ""use crosswalk"" sign on a post in front of a rain-covered street', 'A street sign on a pole beside the street. ', 'A view of a street sign that give walking instructions', 'The cross walk warning sign on the pole is bent. ']","There is a shiny pole standing tall with a sign on it. The sign tells people to use the crosswalk when they walk. It is a little rainy, and the street looks shiny and wet. I can see another sign nearby that helps people know where to go safely. The pole is straight, but the crosswalk sign is a bit bent. It makes me wonder if the wind played with it. I like watching people walk and how they look at the signs!"
533408,"['a public transit bus on a city street', 'A public transport bus heading to and.or from Manchester.  ', 'A brown city bus number 10 to Manchester', 'The orange bus is driving down the street.', 'An orange bus driving past an intersection where a van is stopped.']","There is a big orange bus driving on a busy street. It is a number 10 bus, and it goes to a place called Manchester. The bus is very bright and stands out among the cars. I can see a van that is stopped at the corner, waiting for the bus to pass. The bus is full of people going on adventures. I wonder where they are all going!"
10211,"['Three giraffes that are standing in the grass.', 'Three giraffes stand by a small river or pond in a wildlife enclosure. ', 'a big group of giraffes that are standing around', 'Three giraffes that are walking in an enclosure. ', 'Two larger giraffes look onto baby giraffes by small river']","In a big, green place, three tall giraffes are standing in the soft grass. They are near a little river that sparkles in the sun. Some baby giraffes are playing close by, and two big giraffes watch them with happy eyes. The giraffes have long necks and pretty spots. They walk slowly, looking for tasty leaves to munch. It’s a fun day for all the giraffes in their cozy home!"
572889,"['a busy street with a lot of cars on it', 'A street with traffic running along side a traffic light.', 'A very long busy city street with some cars.', 'Busy street with a sign reading ""SHARE THE ROAD"" with a bicycle image above it.', 'Roadway intersection with traffic in city on foggy day.']","There is a big street with lots of cars zooming by. Some cars are red, blue, and yellow, making the street look like a rainbow! A tall traffic light stands tall, changing colors to help the cars know when to stop and go. I see a sign that says ""SHARE THE ROAD"" with a bicycle on it, which makes me think of riding my bike. The street is very busy, and sometimes it feels like a race! On a foggy day, the cars look like they are floating in the mist."
561050,"['Two giraffe standing next to each other on a lush green field.', 'A couple of giraffe laying down in the grass.', 'Two giraffes sitting in a green field on a sunny day.', 'Two giraffes lying together in a grassy field.', 'Two captive giraffes lay together in a sunny field. ']","In a big, green field, two tall giraffes stand side by side. They have long necks and pretty spots. The sun shines bright, making everything warm and happy. Sometimes, they like to lay down in the soft grass and rest together. It’s nice to see them being friends in the sunny field. The grass is so green, and the sky is so blue, making it a perfect day for giraffes!"
344439,"[""A traffic light with a couple of green street signs mounted to it's sides."", 'a street sign with a walking sign on it', ""A don't walk sign is hanging underneath a street named Mermaid."", 'A crosswalk is giving the sign to not walk.', 'A street pole at the corner of Stillwell and Mermaid Avenue with a crossing light on the sign.']","There is a big traffic light that shines bright green. It has some green street signs next to it, telling people where to go. One sign shows a happy walking person, saying it’s okay to walk. But there is also a sign that says “Don’t walk” under the street called Mermaid. The crosswalk is waiting for people to cross safely. At the corner of Stillwell and Mermaid Avenue, the crossing light helps everyone know when to go. It’s like a little dance for cars and people!"
179563,"['A man sitting under a stop sign on the side of street.', 'A man plays the trumpet by a stop sign.', 'A man on a scooter sits beside a stop sign.', 'The man is sitting on the corner of the street', 'A person sitting on the corner underneath a stop sign.']","There is a man sitting on the street near a big red stop sign. He is playing a shiny trumpet, and it makes happy sounds. The man has a smile on his face. He is also sitting on a cool scooter that is next to him. It's a fun place because the stop sign is tall and bright. I wonder if he likes to play music here every day!"
421970,"['An expressway sign is informing of how much further to the next destination.', 'A large green freeway sign sitting on the side of a road.', 'A green mileage sign along a wooded road.', 'A sign that is by the grass in a streets.', 'A big road sign listing three different locations']","There is a big green sign by the road! It tells us how far we are to go to different places. The sign has numbers that show how many miles we still need to travel. There are trees and grass all around it, making everything look fresh and alive. I wonder what adventures are waiting at the places on the sign! Each spot sounds so exciting and fun to explore."
522032,"['A giraffe standing in an open field next to some rocks.', 'A giraffe and another animal are standing on the grass.', 'A giraffe and a dear like animal are standing in a grassy field.', 'A giraffe and another animal near some big rocks.', 'A giraffe and a wildebeest in a rocky field.']","In a big, sunny field, a tall giraffe is standing next to some big rocks. The giraffe has a long neck and pretty spots. It is not alone! There is a deer-like animal nearby, and they are both munching on the green grass. The giraffe looks around with its big eyes, and the other animal seems curious too. They are friends in this nice, grassy place. The rocks are big and strong, making a cool home for little bugs and lizards."
116244,"['These are a few animals out in a field. ', 'Several sheep grazing near a fence on a grassy hill.', 'Sheep wandering in a hilly meadow with their young', 'A herd of wooly sheep on a grassy hill side.', 'A flock of sheep walking along a hillside.']","In a big, green field, there are fluffy sheep everywhere! They are munching on the soft grass near a wooden fence. Some little baby sheep are playing with their moms on the hill. The sheep are all white and wooly, like big clouds on the ground. They walk together in a happy group, exploring the hilly meadow. It’s so fun to watch them move and play in the sunshine!"
498942,"['A large blue bird standing on top of a rock.', 'A bird standing on the rocks in front of water.', 'a beautiful blue bird with a topknot that looks like a peacock', 'a small blue bird is standing on a rock', 'The colorful peacock is standing outside by itself.']","There is a big, pretty blue bird on a rock. It looks like a peacock with a fluffy top on its head. The bird stands tall and proud by the water. It is all alone, but it seems happy. The sun shines on its shiny feathers, making them sparkle. I wonder what it is thinking while it watches the water. Maybe it is waiting for a friend to come!"
394840,"['Dude on horseback leads herd of sheep with two dogs', 'A herd of animals following a man on a horse.', 'A man riding a horse next to a herd of sheep.', 'A herd of sheep and a person on a horse.', 'A man on a horse leading a herd of sheep']","A man is riding a big horse. He is helping a lot of fluffy sheep. The sheep are white and soft, and they follow the man. Two happy dogs are running beside the sheep. They are all going to a nice green place. The man looks very brave on his horse. It is fun to see the sheep and the dogs all together!"
44732,"['Two birds sitting on top of a branch on a tree.', 'Two birds perched on a  tree looking for food', 'Two birds hanging out on the branch of a pine tree.', 'A bird sitting on the branch of a pine tree.', 'THERE ARE TWO BIRDS IN THE TREE ']","In a tall pine tree, two little birds are sitting on a strong branch. They are fluffy and bright, looking around with their shiny eyes. The birds seem happy, like they are best friends. They move their heads slowly, searching for yummy food. Sometimes they chirp softly, making sweet sounds. It’s fun to watch them being silly and playing together high up in the tree!"
148568,"['A couple of giraffes being feed by people at the zoo.', 'A giraffe in a zoo sticking out its tongue at some children.', 'A giraffe tries to reach out and lick a young child.', 'People are leaning over the fence to pet the giraffes.\n', 'A group of children are feeding an animal.']","At the zoo, there are some tall giraffes with big, soft mouths. People bring them food. The giraffes reach their long necks to get the yummy treats. One giraffe sticks out its pink tongue! It looks funny when it tries to lick a little kid who giggles. Kids lean over the fence and rub the giraffes' heads. They all smile and have fun together, making happy memories with the gentle giants."
425933,"['Street sign showing ""Pete Rose Way"" at an intersection.', 'A street sign named after a professional athlete.', 'Some street signs on the corner of to joining streets.', 'a couple of green street signs on a pole', 'picutre of the street signs at Pete Rose Way and Broadway']","At the place where Pete Rose Way meets Broadway, there are some really cool signs! The green street signs stand tall on a pole, like guards watching over the streets. One sign says ""Pete Rose Way."" That name makes me think of a big athlete who plays baseball. There are more signs near it, showing the way for cars and people. It feels like a fun spot where stories from the street dance around!"
226634,"['A beautiful sunset occurs next to a stadium.', 'A city street beside a stadium at sunset.', 'a street with a bunch of cars parked in a line', 'an empty street with parked cars on the side', 'A STADIUM SITS ALONG SIDE A CITY STREET']","The big, round sun is going to sleep. It is turning orange and pink, painting the sky next to a big stadium. The street beside the stadium is quiet, with lots of cars parked neatly in a row. Some cars are shiny like toys, and it's fun to see them all together. Everything looks warm and cozy with the sunset shining. The stadium stands tall, watching over the empty street like a giant friend."
127626,"['One way signs at N 11 St and Brewers Row near a brick building.', 'There is a street pole with many different signs on it', 'Street signs are on a pole next to a building.', 'A brick building stands in the background near a cluster of street signs on a pole.', 'Street signs on a pole with a large building in the background.']","There is a tall pole with lots of signs on it. The signs point in different ways, like they are giving directions. Next to the pole, there is a big brick building that looks strong and old. The building is like a giant friend watching over the signs. The street is busy, and the signs help people know where to go. It feels like a little adventure every time someone looks at the signs!"
172342,"['A restaurant filled with customers sitting at tables.', 'A busy oyster bar is full of sitting customers as the bartender stands behind the bar wearing a white apron.', 'Patrons sitting at bar of seafood restaurant being served by employee behind the bar.', 'Customers seated at the bar of an oyster restaurant.', 'A couple of people at a deli restaurant.']","In a big, happy restaurant, many people sit at tables and talk. There is a shiny oyster bar where a friendly bartender in a white apron helps customers. They smile and eat yummy seafood. Some people sit at the bar, waiting for their tasty food. The air smells like fresh fish and salt. Everyone looks excited to eat and have fun together! It feels like a special party with lots of friends."
432843,"['A metal street pole with a street sign hanging off the side of it.', 'A close up of a street sign with an apartment building in the background.', 'A building hiding beyond a stop sign and street sign.', 'A street sign in New York saying, ""5 Av Museum Mile""', 'An intersection of a city as the signs guide the way.']","There is a tall metal pole standing on the street. It has a shiny sign that tells people where to go. Behind the sign, I can see a big apartment building peeking out. There is also a stop sign that looks like it is playing hide and seek with the street sign. The sign says ""5 Av Museum Mile,"" which sounds like a fun place! At the corner, the signs help everyone find their way in the busy city."
12016,"['A close up of two street sings above the back of a stop sign.', 'A couple of street signs posted above a stop sign.', 'A street sign that has two street names on it and a building in the background.', 'Street signs tell the names of two streets.', 'There are two street signs on top of a stop sign.']","There are two shiny street signs high up above a big red stop sign. The signs have names on them, like magic words that tell us where to go. One sign points to a street with tall buildings behind it. The stop sign is bright and makes cars stop, just like a superhero! I wonder what adventures are waiting down those streets. Maybe there are fun parks or yummy ice cream shops!"
545006,"['poles wires street signs and a Chinese restaurant', 'There are many signs near the telephone poles.', ""A street sign in Los Angeles letting you know you're in Chinatown. "", 'Street signs point the way to Chinatown and the Pasadena Freeway.', 'a street filled with poles and signs with power lines running parallel']","In a busy place, there are tall poles with wires that go up high in the sky. They hold many signs that tell people where to go. One sign says ""Chinatown,"" and it makes me think of yummy food! There are other signs too, pointing to the Pasadena Freeway. The street is full of colors and shapes, with lots of signs everywhere. It feels like a fun adventure waiting to happen!"
529578,"['A corner of a building contains a large red sign.', 'A street sign on the side of a building.', 'Two red street signs are posted on a building. ', 'A street corner with two street signs in French.', 'The corner of a brick building with two signs on the side.']","In a busy place, there is a big red sign on a tall building. The sign is bright and catches my eye. On the side of the building, there are two street signs. They are red too and have funny words in French. The corner of the building is made of bricks, and it feels strong. I wonder what the signs mean and where they lead! It’s like a little adventure waiting to happen."
156606,"['A sign for a dancing club is hanging from a building.', 'there is a old street sign that says matador dancing on it', 'A sigh advertising a dancing club is present. ', 'A sign that is in the sky next to a wire.', 'A sign hanging off the side of a building.']","In the big city, there is a tall building with a shiny sign that says ""Dancing Club."" It hangs from the side, swaying a little in the breeze. Below it, an old street sign shows the name ""Matador Dancing."" The sign looks like it is having fun, just like the people who dance inside. Up in the sky, there is another sign next to a wire, shining bright. It makes me think of all the happy dancers twirling and spinning!"
70280,"['Several birds stand and lay near the water.', 'Birds standing and sitting in the sand near the ocean.', 'Several birds that are standing on some concrete.', 'A small flock of birds stand beside a mooring line.', 'A group of birds in the sand by the water.']","Once, I saw a lot of birds by the big blue ocean. Some birds were standing tall and some were lying down on the warm sand. They looked very happy and busy. Near the water, a small group of birds stood close together, like they were having a little meeting. They liked to wiggle around and explore the soft beach. I watched them with big eyes, wondering if they were talking about the waves!"
395185,"['A street post with a one way sign and street name sign along with holiday decorations.', 'A 6th Street light pole is decorated for Christmas.', 'Street sign decorated with bell shaped garland for Christmas.', 'A light post with a Christmas decoration hanging from it.', 'A Christmas decoration is on a light post.']",There is a tall light post on the street with bright and shiny decorations. It's all dressed up for Christmas! It has pretty bells wrapped around it like shiny garlands. The sign on the light post tells everyone that this is 6th Street. The one-way sign helps people know where to go. The whole street looks like a magical place full of cheer and joy for the holiday!
295683,"['A street sign that is on the side of the road.', 'A street sign with an image of a shop behind it.', 'A close up image of a street sign in daylight. ', 'A picture of a road sign that says Branch St. 200 N.', 'Street corner with close up of Branch St. sign.']","There is a big and bright street sign next to the road. It has a picture of a little shop behind it, like a magic place full of cool things. The sun shines on the sign, making it sparkle in the daylight. It says ""Branch St. 200 N."" and I wonder what’s down that street. The corner looks super fun, and I can imagine walking there. I want to see what adventures I can find!"
306477,"['A street sign leaned over with the words High Gate Avenue on it.', 'The street sign pole is slanted to one side.', 'A black sign is hanging on a street pole', 'A pole with a street sign near a hill, grass snd trees. ', 'A street sign is leaning over with trees and a hill in the background.']","There is a funny street sign that says ""High Gate Avenue."" It is not standing up straight; it leans to one side like it is tired. The sign is black and hangs on a tall pole. Nearby, there are green trees and a big hill with soft grass. The hill looks like a cozy place to play. I wonder what adventures are waiting down High Gate Avenue!"
62805,"['Street sign on the corner of Maciel Ln and Wonder Stump Rd.', 'Two green street signs in front of trees and a blue sky. ', 'A sign post with signs that read ""Maciel Ln"" and ""Wonder Stump Rd"".', 'A streetsign with one side pointing to Maciel and the other pointing towards Wonderstump.', 'A street sign that reads wonder stump and Maciel street sign']","There are two green signs standing tall at the corner. One sign says ""Maciel Ln"" and the other says ""Wonder Stump Rd."" They are right in front of big, leafy trees. The sky is bright and blue, making everything look happy. I wonder what adventures are waiting down each road. Maybe there are magical places or fun friends to meet! It feels like a special spot where stories begin."
183204,"['A carpet with various items that includes shoes, clothing and toiletries.', 'A rug covered in lots of items and personal belongings.', 'Many accessories lying on a purple blanket in the floor. ', 'A variety of items on a blanket on the floor. ', 'Sneakers, laptop, clothes and bags of toiletries laid out on the rug']","On the floor, there is a big, soft rug. It has many things on it, like colorful shoes and clothes. There are also some shiny accessories and a laptop resting on the blanket. It looks like someone was getting ready for a fun adventure! I see bags with toiletries, too, which are like little treasures. Everything is mixed up, and it makes me wonder what stories each item has!"
433971,"['The Samsung building on the corner of La Brea Ave.', 'A blue and white sign on a street post. ', 'A street sign tops a pole in front of a several story building.', 'A street sign for La Brea Ave. outside of a multi story building.', 'This is a road sign for La Brea Ave ']",There is a big building on the corner of La Brea Avenue. It is tall and has many floors. A blue and white sign is on a pole nearby. The sign tells everyone they are on La Brea Avenue. The street is busy with cars and people. I wonder what is inside the big building. Maybe there are fun things to see and do!
41773,"['A road sign on the side of a road.', 'a black and yellow sign a road a hill and some bushes', 'A yellow diamond shape sign indicating duck crossing. ', 'A roadway with green foliage on the side and a sign that says ""Nene Crossing"".', 'A sign warning the crossing of birds on a road. ']","There is a special sign by the road. It is black and yellow and shaped like a diamond. This sign tells cars to be careful because ducks might cross the road. The road goes up a hill, and there are green bushes all around. Another sign says ""Nene Crossing,"" which means the Nene birds might be walking there too. It’s important for everyone to watch out for the birds and ducks!"
226629,"['A street sign on the side of of a wooded area.', 'A black pole has a street sign on it.', 'a black and white street sign on a black pole and some trees', 'A post with Olmsted sign and trees and shrubs.', 'A pole sitting on the side of a road near a forest.']","There is a tall black pole standing by the road. On the pole, there is a sign that says ""Olmsted."" The sign is black and white, and it looks very nice. Around the pole, there are lots of green trees and little bushes. The trees are tall and make the place feel like a secret forest. It’s a special spot where the road meets the woods, and it makes me wonder what adventures are hiding in the trees!"
166260,"[""A metal pole with street signs attached to it's sides."", 'a number of street signs on a pole with a sky background', 'Group of street signs on top of each other on metal pole. ', 'A pole with multiple street signs on it ', 'A view of a street sign many different signs on it.']","There is a tall metal pole standing up high. It has many colorful street signs stuck to it. Each sign has different names and pictures. The sky behind the pole is big and blue, making everything look bright. The signs are all stacked on top of each other, like a tower of fun. I wonder where each sign leads and what adventures are waiting down those streets!"
433892,"['A street sign sitting above a speed limit sign.', 'A street sign above a speed limit sign on a rural street.', 'A speed limit sign on the side of a neighborhood street', 'A 20mph speed limit sign at a tree lined intersection', 'The speed limit on the tree filled road is 20 miles per hour.']",There is a big sign on a tall pole that tells cars how fast to go. It says the cars should go 20 miles per hour. This sign is on a quiet street with lots of trees around. The trees are green and make the street look pretty. The sign helps keep everyone safe while they drive. I like how the trees make the road feel cozy and nice!
