image_id,captions,ShortDesc
214604,"['A batter awaits a pitch at a baseball field.', 'A man up to bat during a baseball game.', 'A baseball player holding a bat on a baseball field.', 'A group of men playing baseball on a field.', 'A baseball game is in process with a player who is up to bat. ']","A baseball game is happening! A man stands ready with his bat, waiting for the ball to come. The field is full of players having fun!"
165884,"['A bowl filled with ripe fruit sitting on top of a table.', 'an image of a basket of fruit in a bowl', 'The brown bananas are in a bowl next to pears.', 'A bowl of fruit that includes pears and brown bananas.', 'A bowl of fruit is in a brown bowl with black bananas.']",There is a bowl on the table. It has brown bananas and yummy pears. The fruit looks tasty and colorful.
443597,"['Four pieces of dessert on a styrofoam plate', 'A plate with several dessert items on a table.', 'A white plate with several different desserts on it.', 'A nice dessert plate, with brownies, cake, gummy bears, and a rice krispee treat. ', 'a plate of many different sweets and pastries on a wooden table ']","There is a plate with yummy treats, like brownies, cake, gummy bears, and rice krispee treat. The plate is on a wooden table, and it looks super tasty! Different sweets are sitting together, ready to eat."
42641,"['The fresh fruit is left out on the counter. ', 'A pear, orange and bananas are on display.', 'A couple bananas and a apple with a orange.', 'There is a bunch of fruits packed together', 'A pear, orange and two bananas are clustered together.']","There are colorful fruits on the counter. I see a pear, orange, and bananas all together. They look so yummy and fresh!"
290875,"['A group of men on a field playing baseball.', 'A group of baseball players standing on top of a field.', 'Three baseball players are on a manicured field.', 'A baseball player handing an item to another baseball player.', 'Baseball team mates and another player on the diamond.']","In a big green field, some men are playing baseball. They run and catch the ball together. One player gives a special thing to his friend!"
223243,"['A baseball player catching a baseball with his glove. ', 'A baseball player from the Texas team out on a baseball field looking down. ', 'A man standing on top of a baseball field.', 'a person holding a catchers glove on a baseball field', 'The baseball player leans down to catch the ball.']","A baseball player is on a big green field. He has a glove and is ready to catch a flying ball. He leans down, excited to play!"
325277,"['A baseball player standing next to home plate.', 'some baseball players playing as people watch on ', 'Players play a game of baseball against each other.', 'A baseball player waiting for the pitch to come his way.', 'This is a game of professional baseball being played,']","A baseball player stands by home plate, ready to hit the ball. Other players run and catch while people cheer and watch. It’s a fun game!"
390052,"['A pair of fathers and sons playing outdoors in the daytime.', 'a group of children are outside playing in the grass', 'A group of people on a grass field.', 'THERE ARE CHLDREN OUT ON THE GRASS PLAYING GAMES', 'A group of people standing on top of a lush green field.']",Dads and kids play together on the green grass. Everyone's having fun running around in the sunshine. The field is full of happy games.
336355,"['A woman on skies in the snow ', 'A woman posing for a picture while on skis.', 'A woman riding skis down a snow covered slope.', 'A woman is standing on her snow board.', 'there is a woman that is standing in the snow with her skies']",A lady is having fun on skis in the snow. She is standing with her skis and posing for a picture. She rides down a snowy hill.
302767,"['A man standing on a board in a body of water.', 'A young man wakeboarding holding the rope one-handed', 'A boy on skies in the water holding a fishing pole ', 'A man standing on a surf being pulled by a boat', 'A person on a surfboard on the water.']",A man is riding a board on the water. He holds a rope with one hand while skiing. Another boy holds a fishing pole while skiing on water.
508288,"['A man wearing a life jacket while engaging in a water sport. ', 'A man cresting a wave on a lake.', 'A man riding on top of a surfboard on top of a wave.', 'A man that is on a surfboard sitting on a wave.', 'A man kneeling on a board while skiing over a wake.']",A man is having fun on the water. He rides on a surfboard and kneels while skiing on the waves. The water splashes around him as he enjoys his adventure.
275448,"['A man that is on a board in the water.', 'A man is on his knees skiing behind a boat.', 'a man water skiing behind a boat on a water board', 'A man is riding on a surfboard outside', 'a person  on surfing board moving very fast on watrers']","A man is having fun on a board in the water. He is skiing behind a big boat, going super fast! It looks like he is flying on the waves!"
479630,"['A man on a surfboard on the water.', 'Man on a wake board on a lake.', 'A man being pulled on a waterboard holding a handle.', 'The man leans close to the water while wake boarding.', 'A man riding a water board holding a rope creating a wave.']",A man is having fun on a surfboard in the water. He rides a big wave and holds a rope tight. It looks like he is flying!
555271,"['A young man in purple shirt throwing a baseball.', 'A pitcher who is about to throw a baseball.', 'A baseball pitcher throwing the ball to a batter.', 'a pitcher on the mound getting ready to throw the ball', 'a baseball player throwing a pitch from the mound']",The man in the purple shirt is getting ready to throw a baseball. He stands on the mound and throws the ball really fast. The batter is waiting to hit it.
465552,"['A plate with spaghetti and broccoli and can of pop', 'A plate with spaghetti, broccoli and meat next to a can of soda.', 'A dinner plate with spaghetti and broccoli with soda for the drink', 'A plate with spaghetti, red sauce, broccoli and a coca cola on the side.', 'A plate with food on it, including broccoli and spaghetti, is on the table with a fork, an empty glass, and a can of soda-pop.']",Yummy spaghetti with red sauce and green broccoli is on the table. There's also a can of soda. Dinner looks so tasty and fun!
193673,"['There are many bananas on a counter at a market', 'A couple of bananas at a display at the store.', 'A produce table with avocados, bananas and pomegranates. ', 'An array of fruits on tables including Avocado, Bananas and other fresh fruits.', 'Rows of bananas sit in the center, surrounded by other vegetables and fruits.']","At the market, there are lots of bright yellow bananas on a big table. They sit with green avocados and shiny pomegranates. It’s a fruity place!"
202178,"['Lines of fruits, vegetables, and grains on a white surface.', 'A table topped with different types of  vegetables and fruit.', 'a grouping of fruits are displayed on a table', 'Pineapple, mango, kiwis, strawberries, bananas, plums, avocados, blackberries, red pepper, tomato, jalapeno, ear of corn, sweet potato, onion.', 'A variety of fruits and vegetables laid out on a table.']","There are many colorful fruits and vegetables on a big table! I see a happy pineapple, sweet mangoes, and funny-looking kiwis. There are also bright peppers and yummy corn!"
248445,"['A group of men skiing across snow covered ground.', 'Three men with a back pack cross country skiing.', 'Three people with backpacks hiking through the snow with poles.', 'A group of people running with back packs in the snow.', 'Three snow shoers trekking across a snow covered field carrying something on their backs.']",Three friends are having fun in the snow! They are skiing and hiking with big backpacks. The snow is white and fluffy all around them!
24553,"['a couple of players are out in a baseball field', 'A man wearing baseball glove is on a baseball field.', 'Some baseball players are in the outfield in front of a large crowd.', 'A group of baseball players standing on top of a field.', 'Several baseball players out on the field together.']",Baseball players are on a big green field. They wear gloves and play in front of many people. Everyone looks ready to play the game.
325586,"['A cell phone and a banana on a rock.', 'There is a camera and a banana on top of a rock', 'A camera and a banana laying on top of a large rock.', 'A red camera is sitting in sand next to a banana. ', 'A banana sitting on top of a rock next to a red camera.']",A big rock has a yellow banana and a shiny red camera on it. The banana looks happy in the sun. The camera is ready to take fun pictures!
422536,"['A woman standing under a bunch of unripe bananas.', 'The person is looking at the fruit in the trees.', 'a woman looking at the banana tree in the garden', 'young woman looking up into a palm tree', 'a woman looking up at a banana tree. ']",A lady is in a garden with tall trees. She sees green bananas hanging high up. The bananas look like little green smiles waiting to grow!
389738,"['Skiers enjoying a day on the slopes in the sun', 'Two people on the side of a snowy hill on Skis.', 'A person in a yellow jacket on skis in the snow', 'Some skiers on the side of a very big snowy hill.', 'Several people stand on their skis on a snowy hill.']","The sun shines bright on the snowy hill. People zoom down on their skis, having fun! A person in a yellow jacket glides by, smiling."
136141,"['The bananas on the tree are not ready to be picked. ', 'a very large banana tree with green bananas on it', 'Several banana trees growing in a building with a steel and glass roof.', 'Some bananas are unripe high in the trees.', ""A stalk of many banana's hanging from a plant.""]","In a big building, tall banana trees reach for the sky. The bananas are bright green and not ready to eat yet. They hang high, waiting to turn yellow!"
380343,"['Bananas are growing amongst thick tropical plants and flowers.', 'Bunches of green fruit on trees in native growth zone.', 'Bananas on a tree in a dense jungle setting.', 'A banana tree in the jungle has wild, green bananas.', 'Large bunch of green bananas on the tree. ']","In the jungle, big green bananas hang from trees. They grow with lots of colorful flowers and many thick plants around them. The banana trees look like they are in a secret, wild place."
110630,"['Colorful slice of pizza sitting on top of a white plate. ', 'A thick crust pizza with mushrooms, olives and whole tomatoes.', 'an image of a pizza slice on a plate', 'Slice of pizza on a white plate with brown stripes.', 'A slice of pizza sitting on top of a plate.']","A yummy pizza slice is on a bright white plate. It has a thick crust and is topped with mushrooms, olives, and big tomatoes. The colors are so fun!"
538320,"['Several people are standing in a snow covered area.', 'People are skiing on the fresh snow on the slope.', 'A group of people standing in the snow.', 'A snow covered ski slope with about ten skiers on it.', 'People are skiing around outside in a snowy area with trees.']","In a snowy place, many people are having fun! They glide down the white hills on their skis. Tall trees stand all around, making it magical!"
197597,"['a plate of food with vegetable and meat ', 'A white plate topped with meat and two types of veggies.', 'Some food on a tortilla sitting on a wood plate', 'A dinner plate with broccoli, cauliflower, and stew.', 'a plate with some mean and vegetables on it ']",There is a big white plate with yummy food! It has tasty meat and bright green veggies like broccoli and cauliflower. I can’t wait to eat it all!
316675,"['A plate with potaotes and vegetables and meats on a plate', 'The white plate has meat and vegetables on it.', 'a close up of a plate of food with broccoli', 'A plate with steak, gravy, baked apples, and broccoli. ', 'Delicious looking meal of some type of stew and colorful broccolli']","There is a white plate with steak, yummy gravy, and colorful broccoli. There are also baked apples, potatoes, and other vegetables on it. The food looks so tasty!"
469061,"['A man teaching a young child to ski.', 'A young boy and woman are skiing in the snow.', 'An older person teaching a younger person how to ski', 'An adult showing a child how to use skis.', 'A father teaches a young boy how to ski.']","A man helps a little boy learn to ski on the soft, white snow. They laugh and slide together, having so much fun! The boy is excited to learn and go fast!"
338050,"['Groceries, including greens, juice, and bread sitting on a table.', 'Fresh vegetables sitting unwashed on a kitchen counter.', 'An assortment of groceries sitting on a table.', 'Groceries on a tabletop including bread, snap peas, spinach, and apple cider.', 'Bread, vegetables, and cider on top of a kitchen counter.']","There's a table filled with lots of yummy groceries. I see fresh vegetables, green snap peas, bread, and even some apple cider. Everything looks so delicious and fresh!"
165164,"['A man standing in front of a pile of bananas.', 'Man among a large quantity of banana bunches.', 'A man stands in front of an enormous pile of bananas.', 'A black and white photo of a man standing in front of bananas.', 'The man is taking a photograph with bananas. ']",A man is in a big place with lots and lots of bananas! They are yellow and yummy. He is taking a picture with them!
475035,"['two baseball players on a field playing baseball', 'Two baseball players on different teams are standing together, and one is on base.', 'Two baseball players standing by one of the bases', 'Two baseball players standing on the baseball field while one is on base. ', 'a close up of a baseball player standing on first base']","There are two baseball players on the field. One player is on first base, and they both look ready to play. It feels exciting!"
536894,"['A crispy pizza with vegetables, cheese and sauce.', 'A large vegetable and cheese pizza sits on a cutting board.', 'A pizza topped with several vegetables, including peppers and broccoli.', 'Small round personal pizza with mixed vegetables and cheese.', 'A vegetable pizza sits on top of a wooden board.']","There is a big, yummy pizza on a wooden board. It has lots of colorful veggies like peppers and broccoli, all covered in cheese. I can almost smell the tasty sauce!"
474675,"['a small black clock is next to a white plate', 'A plate that is in front of a clock.', 'A plate and a clock sit on a wooden table.', 'A plate laying on a table near a clock.', 'a red and white plate sitting next to an analog clock']","On a wooden table, there is a shiny white plate. Next to it, a small black clock ticks softly. They are good friends, always together!"
428881,"['A young boy wearing  a catchers mitt while standing on top of a field.', 'The grinning child is near another running child.', 'Small child enthusiastically holding baseball mitt awaiting a catch.', 'Two young boys playing with mitts and balls in a park.', 'Two children with baseball mitts and a ball.']","Two boys are playing in the park with baseball mitts. One boy is standing on a field, ready to catch the ball. The other boy is running and smiling."
472295,"['A person riding skis across snow covered ground.', 'a man standing on skis coming down a snowy hill side', 'A person on snow skis, cross country skiing in a wooded area.', ""A man on ski's that is in the snow."", 'A cross country skier following a trail in the snow.']","A man zooms down a snowy hill on his skis. He glides through the trees, making little tracks in the soft, white snow. It looks so fun!"
80395,"['A picture of an alter holding bananas, skeletons, candles and flowers.', 'Pictures and candles surrounded by fruit and flowers.', 'There are some bananas on a dinner table', 'A bunch of bananas on table with candles flowers and antlers', 'A table with candles red flowers and bananas.']","The table has bright candles and red flowers. Bananas rest there too, next to pictures and skeletons. It feels like a happy, special place."
41507,"['A plate holds prepared food, including bread and vegetable.', 'A plate of food containing broccoli, bread and a meat pie.', 'Table setting with a plate fixed with broccoli and other dinner foods.', 'A simple meal arranged on a white and green plate.', 'a puffed pastry, bread with a sauce and broccoli sit on a plate']","The plate has yummy food! There's a puffed pastry, tasty bread, and green broccoli. The plate looks very colorful and fun."
309940,"['A black-and-white photo of a baseball player in the outfield.', 'A short stocky baseball player holding a glove.', 'a close up of a young person in a field', 'A boy with a baseball mitt waits in an open field.', 'A young boy is in the outfield playing baseball.']",A boy with a baseball glove stands in the big open field. He looks ready to catch the ball. The wide field feels so big and quiet.
293810,"['The meal consists of meat with brocolli on the side.', 'A plate of food that has some meat and a piece of broccoli on it.', 'A PLATE WITH VEGETABLES AND MEAT SAUCE ON IT', 'Closeup of a plate of food that includes chicken and broccoli.', 'white meat cooked with broccoli on a plate']",There's a plate with yummy chicken and broccoli. The chicken is white and looks tasty. The broccoli is green and healthy.
434219,"['A catcher and player holding a baseball bat near home plate.', 'A batter preparing to swing at the ball during a baseball game.', 'There is a man swinging a bat and another man squatting ready to catch.', 'A batter winds up to swing at a pitch', 'The baseball batter and catcher during a game']","The baseball batter is ready to swing the bat. The catcher is squatting nearby, waiting to catch the ball. They are playing a fun game together."
276673,"['A boy holding a baseball bat watching a ball.', 'A batter swings to hit the basebal in the field ', 'some baseball players playing baseball on a field', 'A baseball player swinging a bat towards a balll', 'three fielders, a batsman and a catcher on baseball field, the ball has just been thrown and is headed towards the batsman']","A boy stands with a bat, ready to hit a shiny ball. The players run and play on the green field. Everyone is excited to see who will win!"
247764,"['a large leafy plant coming up out of the soil', 'A photo of a large green plant in some soil', 'a very large plant that is growing out of the ground', 'An overhead shot of a big plant out in the woods.', 'We are looking into the center of a large green leafy plant.']",The big green plant pops out of the dirt. Its leaves are so huge and fresh. It looks like it's saying hello in the woods!
566173,"['The young man is riding his skateboard down the road. ', 'black and white image of a boy on a skateboard', 'A smiling person riding on a skateboard on a residential street.', 'A guy skateboarding on a street during the day.', 'A man riding a skateboard down the middle of a street.']","A happy boy zooms on his skateboard down the sunny street. He glides fast, feeling the wind on his face. The road is his playground!"
358596,"['A group of men riding skateboards up the side of a wooden ramp.', 'A man on a skateboard jumping up in the air.', 'A person is taking a picture of a skateboarder in mid-air', 'A man on a skate board in the air doing a trick.', 'A skateboarder is doing a tick on the ramp.']","Skateboarders zoom up a big wooden ramp. One guy jumps high in the air, doing a cool trick! Someone is taking a picture of him flying!"
299200,"['A man riding a skateboard on a wooden ramp.', 'A skater is just about to pull off a trick. ', 'a guy failing a trick with his skateboard on a competition', 'A skateboarder comes off his board on a ramp.', 'A man falling from his skateboard on a skateboard course.']",A man zooms down a wooden ramp on his skateboard. He tries to do a cool trick but falls! It looks fun and a little scary!
581569,"['A man flying through the air while riding a skateboard.', 'A man does a trick on a skateboard in front of an audience.', 'A man doing a trick on a skateboard in front of a crowd.', 'A crowd watches as a skater drops his board at the top of a ramp.', 'a person riding a skate board at a skate park']",A man zooms high in the sky on his skateboard! He does cool tricks while lots of people watch. Everyone cheers as he flies and spins!
177575,"['A stir fry bowl with broccoli and beef cooking.', 'a close up of a pan of food cooking with broccoli', 'A bowl filled with broccoli and another type of food.', 'A wok is full of beef and broccoli and seasoning.', 'Me and vegetables being cooked inside a silver pot. ']","In a shiny pot, yummy beef and green broccoli dance together. They sizzle and smell so good! I can’t wait to eat this tasty mix!"
467956,"['food on a plate with broccoli  sitting on a table', 'A plate of food contains spam and broccoli.', 'Meat, broccoli and potatoes artfully served on a white plate', 'A plate of pasta, steam broccoli, and potato fries.', 'a fancy three part dinner served on a white plate.']","There is a white plate with yummy broccoli, meat, and potatoes. The food looks fancy and colorful. It's like a little party on the table!"
90787,"['lots of people are on skies on the snow.', 'A crowd of people in the snow with ski equipment ', 'A group of people standing on a snow covered hillside.', 'Many people wearing ski accessories while on the ski slope. ', 'Crowd at the bottom of a small ski slope.']",People are skiing on snowy hills. They're all wearing colorful ski gear and look excited. Everyone is ready to slide down the slopes together.
525903,"['a bowl of food on a table near other plates ', 'a bowl with some vegetables inside of it ', 'Three bowls and spoon on the table with food', 'The blue bowl has skinny green vegetables in it.', 'A bowl of food with a bunch of vegetables in it.']","There are bowls on the table, filled with yummy food. One bowl has crunchy green vegetables. The blue bowl looks really pretty with its skinny veggies."
421495,"['A small baby seated while holding a fruit', 'A baby sitting on a highchair about to pick something up', 'An infant sits in a brown wooden high chair and examines a piece of broccoli', 'a kid playing  with its food in a highchair ', 'A baby sitting in a high chair with a piece of broccoli on the tray.']","A tiny baby is sitting on a big chair. The baby is playing with food, like broccoli. The baby looks curious and happy."
436858,"['A child skier is headed down a small slope on their skies.', ""A boy riding on ski's down a slope."", 'A boy on skis moves down a ski slope.', 'Skiers near the top of a ski slope near ski lift.', 'Two adults and a child are on a ski slope.']","A boy zooms down a snowy hill on his shiny skis. He feels the cold wind on his face and giggles with joy. Nearby, grown-ups watch and smile, ready to ski too!"
72020,"['A bowl sitting on top of a table mat filled with food. ', 'A plate of meat, potatoes and broccoli on a placemat.', 'A plate has ribs, broccoli and mashed potatoes on a plate.', 'A plate of food featuring mashed potatoes and broccoli.', 'A meal is on a plate sitting on a table.']","There is a big bowl on the table with yummy food inside. A plate has tasty ribs, fluffy mashed potatoes, and bright green broccoli. It looks like a fun meal!"
359592,"['A white plate topped with broccoli, meat and potatoes.', 'A plate with broccoli, potatoes and a meat with sauce arranged on it.', 'Broccoli, mashed potatoes, and meat with sauce on white plate.', 'A white plate of food with broccoli and a biscuit.', 'There is a white plate with meat and broccoli on it']","Broccoli, potatoes, and meat with yummy sauce sit on a white plate. There is also a biscuit on the plate. Looks tasty and colorful!"
555920,"['A white plate containing fried food and various greens.', 'Two pieces of breaded fried meat next to a pile of cooked broccoli on a plate.', 'A dish of fried fish next to a bed of greens.', 'A kitchen plate with greens and fried meat.', 'White plate with meat and vegetables on woven mat.']",There is a big white plate with yummy fried food and bright green veggies. Two crunchy meats sit next to some soft broccoli. It looks so tasty and fun to eat!
378667,"['a person in orange is standing in skies ', 'A skier in black and orange gear standing on a slope.', 'A person on skis on a snow slope.', 'A man in orange is on a snow board.', 'A man riding skis on a snow covered ski slope.']","A person in bright orange is on a snowy hill. They are skiing down the slope, having fun in the fluffy white snow. The sky is big and blue!"
97946,"['A group of men using poles to push themselves on skateboards.', 'four men are pushing themselves on skate boards', 'Men on skateboards with poles on a trail. ', 'A group of people pushing themselves on skateboards with sticks.', 'A group of men on skateboards use poles to push themselves down a road.']",Men are riding skateboards on a trail. They use long sticks to go faster. It looks like they're having lots of fun!
465820,"['a person riding a skate board siting down on a road', 'A boy sitting on a skateboard rolling down a street with a pole in his hand.', 'A boy is riding a skateboard while holding a pole.', 'a boy sitting on a skateboard holding on to a stick with wheels', 'A young boy sits on a skateboard holding a stick with wheels.']","A boy is sitting on a skateboard, zooming down the street. He holds a long stick, like a magic wand! The wheels go round and round."
75032,"['Two men using poles to push skateboards up a hill.', 'a couple of guys out side with some poles in their hand.', 'Two men riding paddle skate boards down a road.', 'A couple of people that are going down the road.', 'Two men on skateboards hold poles as they are on a road.']","Two men are outside, using long poles to help them ride their skateboards up a big hill. They look like they are having fun! Then, they zoom down the road on their paddle skateboards."
190995,"['A man is riding his skateboard down the road.', 'A man riding a skateboard carrying a long stick.', 'A man on a skateboard is pushing himself along with a pole.', 'A man riding on a skateboard with a stick.', 'A man on a skateboard pushing himself along with a stick.']",A man is zooming on his skateboard. He's got a long stick to help him move. The stick makes him go faster!
161807,"['The healthy food is ready to be eaten. ', 'Plate with salmon, scallops, broccoli and potatoes mash.', 'a plate of salmon and broccoli a two other side dishes', 'TWo plate of food that has a piece of salmon, broccoli and potatoes. ', 'A plate topped with meat and veggies on a counter.']","Yummy food is on the table! There is a shiny piece of salmon, green broccoli, and soft mashed potatoes. It looks so tasty and colorful!"
472316,"['A group of people ski over snowy ground. ', 'A large group of people skiing in the snow.', 'A man in red snowsuit on skis next to trees.', 'A large group of skiers on a snow covered trail.', 'People on skis in a crowded area with trees in the back.']","Skiers zoom down a white, fluffy hill. Some wear bright red suits and glide past tall, green trees. It looks like a fun, snowy adventure!"
408049,"['a person is standing in skies in the snow', 'A group of people ski down a mountain slope.', 'A man riding skis down a snow covered slope.', 'A person riding on skis down a small slope.', 'Young skiers enjoying a run on a gentle slope.']","In the snowy mountains, people are skiing down the slopes. They are having fun, gliding and speeding on their skis. Everyone looks so happy in the white snow!"
286036,"['A group of people ski and snowboard together', 'People are skiing on a hill in the snow', 'An adult skier watches a child ski on a mountain.', 'Children and adults ski down a snow covered slope.', 'A group of skiers on a sunny mountain slope.']","
People are sliding down a snowy hill. Kids and grown-ups are swooshing on their skis and snowboards. It's sunny and everyone is having fun!"
253718,"['a close up of a skillet with broccoli on a stove', 'A skillet full of broccoli and various seasonings on a grill.', 'Broccoli is being prepared in a pan on a stove.', 'broccoli made in small size well cooked in a black plate', 'A fry pan is full of some cooked broccoli.']","In a shiny pan, green broccoli is cooking on the stove. It smells yummy with special spices. Soon, it will be ready to eat!"
110200,"['a bunch of food is loaded on to a plate', 'Broccoli with corn, nuts, and a gravy on top.', 'a black plate with broccoli white sauce and other food items', 'A black plate of vegetables and a gravy. ', 'A plate of a mixture of different foods covered by a white sauce. ']","There is a big black plate full of yummy food! It has green broccoli, yellow corn, and crunchy nuts. Everything is covered in a tasty white sauce!"
39115,"['A man is jumping over a hole in the sidewalk.', 'A young man jumps his skateboard over a space in the sidewalk.', 'A skateboarder is jumping over a hole in the ground.', 'A person does a trick on a skateboard on a sidewalk', 'A skate boarder is doing a jump over a patch in side walk.']",A man is flying in the air on his skateboard! He jumps over a big hole in the sidewalk. It looks so cool and fun!
341164,"['A man who is riding on a skateboard.', 'a man in a hat riding a skateboard on a street', 'A skateboarder with a backpack skates along the road.  ', 'A skateboarder is riding swiftly down a street.', 'a blurred picture of a person riding on a skate board']",A man zooms down the street on his skateboard. He wears a cool hat and has a backpack. He moves fast like a bird in the sky!
189241,"['Two chefs are preparing sandwiches on a cluttered table.', 'some nigs cheffin up some grub that looks mad bangin', 'A chef and assistant prepare hamburgers outside on the table.', 'a man and woman are making some food ', 'A man and woman preparing sandwiches at an outside booth.']",Two chefs are making yummy sandwiches on a big table. They have lots of food around them. It looks like they are having fun cooking outside!
493020,"['a person riding a skate board down the street', 'A man on a skateboard holding a leash to a dog. ', 'a man is skateboarding with a dog at night', 'A person is skateboarding while walking a leashed dog while another walks without a leash.', 'a man with some dogs and he also skating']",A man zooms down the street on his skateboard. He holds a leash for his happy dog. They glide together under the twinkling stars!
87890,"['A table with carrots, peppers, radishes, broccoli, pears and an orange.', 'a table with a bunch of wrapped vegetables sitting side by side', 'vegetables on a wooden table in plastic bags', 'A pile of fresh produce sitting on top of a table.', 'A wooden table with many vegetables in plastics bags sitting on it.']","There is a big wooden table full of colorful vegetables! Bright carrots, green broccoli, and shiny peppers are all in bags. It looks like a yummy garden party!"
56244,"['A potato dish with cheese on a black plate.', 'something round being cooked in a shape of a pancake in a fry pan', 'A metal plate with a tortilla with potatoes and cheese toppings on it.', 'A small pizza that is fresh out of the oven.', 'A small cheese pizza is hot on the pan. ']",There is a yummy potato dish with cheese on a black plate. A round pancake is cooking in a pan. A hot little pizza is ready to eat!
331084,"['A table filled with pizzas and sliced veggies.', 'A table with a variety of raw vegetables in preparation for cooking', 'A couple people making homemade personal pan pizzas.', 'Pizza and ingredients being assembled on a counter by two people.', 'Small tortilla pizzas are being prepared with a huge amount of toppings setting nearby.']",There is a big table with yummy pizzas and colorful veggies. Two friends are making their own little pizzas with lots of toppings. It smells so good!
512302,"['A hand holding a bacon wrap over a chalk board.', 'a hand holding a sandwich a table and a sign', 'A flatbread sandwich with bacon, lettuce, and tomato.', 'A man is eating a BLT sandwich in a wrap.', 'A wrap of some sort with bacon and lettuce on it.']",A yummy bacon wrap is in a hand! It has crunchy lettuce and red tomatoes. I can almost taste it! What a fun sandwich!
349485,"['Fresh fruits and vegetables sit for sale at a store.', 'A grocery store filled with fruits and vegetables.', 'Fruit and vegetables for sale at a market.', 'an image of a farmers market with a variety of vegetables', 'A produce section of a grocery store with a wide variety of fruits.']","In a bright store, colorful fruits and crunchy vegetables are waiting to be picked. There are apples, carrots, and many more yummy things! It’s like a rainbow of food!"
4498,"['A young boy riding a skateboard on a street in front of a house.', 'A young boy riding a twisty skateboard down the street', 'Small child in grey shirt riding on top of a small skateboard.', 'A young boy is riding on a two wheeled skateboard.', 'A young boy skateboarding on a suburban street']",A boy zooms down the street on his little skateboard. He wears a grey shirt and smiles big. The houses watch him go by!
304555,"['A person on skis in the air during a jump.', 'A man flying through the air while riding skis.', 'A skier flying through the air as he heads down a slope.', 'A person skiing on a mountain in mid air.', 'Skier in the motion of getting airborne on a ski slope. ']","A skier zooms down a snowy mountain. Suddenly, he jumps high into the air! It looks like he’s flying like a bird!"
344307,"['Young man holding a skateboard and his helmet.', 'A man holding a skateboard while standing next to  street.', 'A young male holding a skate board with yellow glasses on smiling ', 'a smiling man standing by the curb holding onto his skateboard', 'A man on a sidewalk holding his skateboard']",A happy young man stands by the street with his skateboard. He wears cool yellow glasses and a helmet. He looks ready to ride and have fun!
460454,"['A man in white shirt jumping a ramp on a skateboard.', 'A person wearing a helmet riding a skateboard while a person stands in the background looking off into the distance.', 'A young man riding a skateboard jumping a ramp.', 'a person jumping a skate board in the air', 'A person riding a skateboard through the air on a ramp.']","A man in a white shirt zooms on his skateboard. He jumps high off a ramp, flying like a bird! Someone watches him with big eyes."
479617,"['A potato, carrots, cabbage, and piece of meat sitting on a plate.', 'a plate of food that is on a table', 'A plate with some vegetables and a piece of meat.', 'There is a potato, meat, and carrots on the plate.', 'This white plate has cabbage, a potato, ham, and yams on it.']","On a shiny white plate, there are yummy things! A big potato, crunchy carrots, green cabbage, and a piece of tasty meat. It looks like a feast!"
82468,"['A plate full of food with an assortment of food on it.', 'there is meat and vegetables on a white and brown plate', 'A plate on a table that has food on it.', 'a plate with some steak, carrots, and sliced fried potatoes', 'A plate of food is sitting on a table.']","A big plate is on the table. It has yummy steak, bright orange carrots, and crispy fried potatoes. I can’t wait to eat it all!"
574509,"['A piece of chocolate cake that is on a glass plate.', 'A piece of chocolate cake sitting on a plate with a fork. ', 'a plate with a slice of cake and a fork on it ', 'A piece of chocolate cake and golden fork on a golden plate.', 'A chocolate dessert slice sitting on a clear plate accompanied by a fork. ']",There is a yummy piece of chocolate cake on a shiny plate. A golden fork is ready to help me eat it. It looks so sweet and tasty!
53635,"['The young man is practicing on his skateboard. ', 'A young man wearing red shoes on a skate board.', 'A man in blue shirt and shorts doing a trick on a skateboard.', 'a person riding a skate board at a skate park', 'A boy is skate boarding in a ramp.']",A young man zooms on his skateboard at the park. He wears a blue shirt and red shoes. He jumps and does cool tricks on the ramp!
272955,"['A boy sitting down in a park with a skateboard.', 'A boy with red shoes, jeans and a t-shirt sits next to his skateboard.', 'A boy sitting on the cement ground with his skate board next to him', 'A young man sitting on the ground next to a skateboard', 'A young man laying on the ground next to a skateboard.']","In the park, a boy with red shoes sits on the ground. His skateboard is close by, waiting for fun tricks. The sun shines, and he looks happy!"
97806,"['a plate with some veggies and meats on it ', 'A plate topped with veggies and chicken wings with two dipping sauce.', 'A plate with different foods sits next to a bowl of salad. ', 'A plate of food sits next to a bowl of salad.', 'A plate with chicken wings, asparagus and other vegetables.']","There is a big plate with yummy chicken wings and colorful veggies. Next to it, a bowl of fresh salad waits. It all looks so tasty!"
285497,"[""Two people in the snow one on a snowboard the other on ski's."", 'A person on skis and a person on a snowboard are on a ski slope.', 'Two people on a mountain slope with extreme sports equipment.', 'Two women in grey jackets on skis and snowboard next to mountains.', 'A snowboarder on their knees on the slope and a skier behind']",Two friends are playing in the snow on a big mountain. One is on skis and the other is on a snowboard. They are having so much fun!
447733,"['Man on a skateboard riding a cement wall.', 'A young man on a skateboard jumping from a raised area to a lower concrete area.', 'Looking up at a skateboarder tilting on a stone fence', 'A skateboarder rides the edge of the concrete on his skate board.', 'A guy on a skate board high in the air.']","A man zooms on his skateboard, flying high in the air! He jumps from a tall spot to a lower place. It looks so fun and cool!"
